Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
97539,97539,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Other State,Gender-Neutral
121519,121519,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Other State,Female-only (including Supernumerary)
147532,222497,"Electronics and Communication Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-CIWG,Gender-Neutral
221245,479806,"Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-Non CIWG,Gender-Neutral
21785,24960,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
29684,33767,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
25796,27394,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
30368,30424,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
54445,54445,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Female-only (including Supernumerary)
108494,117426,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Home State,Gender-Neutral
312212,312212,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Female-only (including Supernumerary)
23109,24952,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
36963,41701,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
26506,29474,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
44667,44667,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Female-only (including Supernumerary)
28249,30461,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
52385,52385,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
88765,118868,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
156049,156049,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Female-only (including Supernumerary)
150219,150219,"Mechanical Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Other State,Gender-Neutral
274707,333505,"Mechanical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,DASA-CIWG,Gender-Neutral
35780,49034,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
58076,61676,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
49952,60984,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
65274,65274,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Female-only (including Supernumerary)
56287,64554,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
170641,177971,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Home State,Gender-Neutral
283173,283173,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Gender-Neutral
341433,341433,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Female-only (including Supernumerary)
38986,45214,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
62494,66424,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
45961,50679,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
77494,81907,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Female-only (including Supernumerary)
48789,53517,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
69861,79595,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
921386,921386,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL (PwD),Other State,Gender-Neutral
157746,169434,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
160170,160170,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Female-only (including Supernumerary)
187878,207649,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Other State,Gender-Neutral
53263,65224,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Gender-Neutral
68355,71485,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Home State,Female-only (including Supernumerary)
76620,77148,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Home State,Gender-Neutral
65283,70691,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Gender-Neutral
73872,78177,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Home State,Female-only (including Supernumerary)
149312,180975,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Home State,Gender-Neutral
322987,322987,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",ST,Home State,Gender-Neutral
46336,50269,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Gender-Neutral
73464,76373,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OPEN,Other State,Female-only (including Supernumerary)
50698,51478,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",EWS,Other State,Gender-Neutral
53816,55805,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Gender-Neutral
83126,86301,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",OBC-NCL,Other State,Female-only (including Supernumerary)
175018,179785,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Gender-Neutral
215628,215628,"Mining Engineering (4 Years, Bachelor of Technology)","Visvesvaraya National Institute of Technology, Nagpur",SC,Other State,Female-only (including Supernumerary)
71692,84704,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
76361,81109,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Female-only (including Supernumerary)
90209,90209,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
86160,91051,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
85021,85021,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Female-only (including Supernumerary)
216659,216659,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Home State,Gender-Neutral
251346,251346,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Home State,Gender-Neutral
68337,70297,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
82791,82791,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
72820,72820,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
97320,97320,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
75152,80015,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
89004,89004,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
199871,199871,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Other State,Gender-Neutral
264033,264033,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Other State,Gender-Neutral
29988,57067,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
822537,822537,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN (PwD),Home State,Gender-Neutral
93197,93197,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Female-only (including Supernumerary)
63493,66193,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Gender-Neutral
81739,81739,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Home State,Female-only (including Supernumerary)
167787,167787,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",SC,Home State,Gender-Neutral
45591,55972,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Gender-Neutral
71181,71181,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Other State,Female-only (including Supernumerary)
58213,58213,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Gender-Neutral
107541,107541,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Other State,Female-only (including Supernumerary)
63517,63870,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Gender-Neutral
86786,86786,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OBC-NCL,Other State,Female-only (including Supernumerary)
239039,239039,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",ST,Other State,Gender-Neutral
42965,61356,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Gender-Neutral
87346,89826,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",OPEN,Home State,Female-only (including Supernumerary)
69766,72108,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Andhra Pradesh",EWS,Home State,Gender-Neutral
